x,y
802,132
803,134
804,124
805,124
806,124
807,124
808,123
809,123
810,125
811,146
812,146
813,141
814,146
815,146
816,148
817,124
818,123
819,123
820,123
821,123
822,123
823,123
824,123
825,94
826,94
827,123
828,123
829,123
830,123
831,123
832,123
833,123
834,123
835,181
836,145
837,145
838,141
839,146
840,146
841,127
842,126
843,126
844,126
845,126
846,145
847,137
848,137
849,137
850,136
851,135
852,124
853,124
854,124
855,125
856,126
857,146
858,145
859,146
860,146
861,146
862,147
863,148
864,124
865,124
866,124
867,123
868,124
869,147
870,146
871,146
872,145
873,149
874,157
875,124
876,124
877,124
878,124
879,124
880,122
881,66
882,8
883,36
884,36
885,9
886,13
887,14
888,14
889,15
890,14
891,14
892,18
893,20
894,124
895,134
896,130
897,133
898,136
899,136
900,123
901,125
902,125
903,125
904,125
905,124
906,149
907,149
908,145
909,145
910,144
911,134
912,122
913,121
914,120
915,120
916,120
917,126
918,134
919,136
920,136
921,137
922,136
923,146
924,125
925,126
926,126
927,126
928,125
929,158
930,160
931,160
932,161
933,180
934,119
935,55
936,55
937,56
938,61
939,56
940,7
950,180
951,80
952,87
953,95
954,147
955,161
956,169
957,158
958,52
959,49
960,49
961,49
962,48
963,50
964,124
965,148
966,137
967,133
968,133
969,137
970,135
971,122
972,122
973,123
974,124
975,124
976,124
977,136
978,136
979,134
980,134
981,134
982,127
983,123
984,123
985,123
986,124
987,124
988,153
989,141
990,135
991,133
992,133
993,135
994,148
995,123
996,123
997,123
998,123
999,121
1000,65
1001,66
1002,123
1003,123
1004,123
1005,122
1006,123
1007,123
1008,123
1009,123
1010,123
1011,124
1012,127
1013,134
1014,134
1015,136
1016,145
1017,123
1018,123
1019,123
1020,123
1021,122
1022,123
1023,141
1024,135
1025,127
1026,127
1027,131
1028,134
1029,124
1030,123
1031,124
1032,124
1033,124
1034,124
1035,148
1036,127
1037,126
1038,122
1039,123
1040,135
1041,146
1042,123
1043,123
1044,123
1045,123
1046,123
1047,123
1048,147
1049,147
1050,137
1051,137
1052,141
1053,136
1054,123
1055,122
1056,123
1057,123
1058,124
1059,124
1060,124
1061,124
1062,123
1063,94
1064,36
1065,66
1066,122
1067,123
1068,122
1069,122
1070,122
1071,124
1072,134
1073,135
1074,135
1075,136
1076,126
1077,87
1078,121
1079,121
1080,121
1081,93
1082,125
1083,134
1084,136
1085,137
1086,141
1087,135
1088,136
1089,87
1090,87
1091,87
1092,87
1093,121
1094,127
1095,130
1096,127
1097,130
1098,135
1099,135
1100,122
1101,123
1102,123
1103,123
1104,123
1105,123
1106,159
1107,145
1108,137
1109,136
1110,141
1111,141
1112,126
1113,124
1114,153
1120,65
1121,65
1122,65
1123,65
1124,122
1125,123
1126,123
1127,123
1128,123
1129,123
1130,123
1131,136
1132,136
1133,135
1134,135
1135,135
1136,134
1137,123
1138,123
1139,122
1140,122
1141,122
1142,124
1143,135
1144,137
1145,136
1146,141
1147,136
1148,125
1149,126
1150,126
1151,125
1152,125
1153,127
1154,123
1155,122
1156,125
1157,125
1158,153
1159,122
1160,122
1161,122
1162,122
1163,123
1164,123
1165,135
1166,137
1167,136
1168,137
1169,137
1170,134
1171,123
1172,56
1173,55
1174,55
1175,55
1176,12
1177,13
1178,14
1179,15
1180,16
1181,16
1182,52
1183,52
1184,20
1185,18
1186,18
1187,18
1188,18
1189,19
1190,126
1191,136
1192,134
1193,134
1194,136
1195,126
1196,122
1197,123
1198,123
1199,123
1200,123
1201,123
1202,149
1203,146
1204,133
1205,133
1206,141
1207,146
1208,61
1209,57
1210,55
1211,54
1212,54
1213,118
1214,161
1215,162
1216,170
1217,166
1218,153
1219,67
1220,75
1221,76
1222,76
1223,181
1224,180
1225,179
1226,179
1227,179
1228,176
1233,71
1234,70
1235,70
1236,72
1237,68
1238,65
1239,66
1240,121
1241,47
1242,48
1243,48
1244,48
1245,48
1246,48
1247,122
1248,148
1249,135
1250,127
1251,127
1252,126
1253,124
1254,49
1255,85
1256,121
1257,121
1258,121
1259,121
1260,136
1261,123
1262,124
1263,122
1264,122
1265,126
1266,125
1267,65
1268,121
1269,122
1270,123
1271,123
1272,123
1273,135
1274,133
1275,127
1276,127
1277,135
1278,136
1279,145
1280,145
1281,145
1282,145
1283,130
1284,133
1285,134
1286,135
1287,141
1288,124
1289,124
1290,124
1291,124
1292,124
1293,122
1294,94
1295,64
1296,63
1297,64
1298,65
1304,122
1305,64
1306,127
1307,135
1308,136
1309,134
1310,135
1311,135
1312,125
1313,121
1314,121
1315,121
1316,121
1317,92
1318,120
1319,126
1320,124
1321,122
1322,122
1323,126
1324,125
1325,93
1326,121
1327,121
1328,121
1329,121
1330,92
1331,134
1332,135
1333,122
1334,122
1335,124
1336,126
1337,124
1338,122
1339,122
1340,123
1341,123
1342,125
1343,135
1344,136
1345,136
1346,137
1347,136
1348,126
1349,123
1350,123
1351,123
1352,124
1353,123
1354,122
1355,121
1356,122
1357,73
1358,26
1359,120
1360,122
1361,122
1362,122
1363,123
1364,123
1365,131
1366,134
1367,133
1368,134
1369,137
1370,145
1371,123
1372,123
1373,123
1374,123
1375,124
1376,124
1377,141
1378,134
1379,125
1380,125
1381,127
1382,125
1383,147
1384,123
1385,123
1386,123
1387,123
1388,122
1389,146
1390,127
1391,127
1392,127
1393,127
1394,141
1395,146
1396,123
1397,124
1398,124
1399,124
1400,124
1401,123
1402,141
1403,136
1404,135
1405,135
1406,136
1407,136
1408,123
1409,123
1410,122
1411,122
1412,122
1413,24
1414,24
1415,24
1416,65
1417,66
1418,93
1419,120
1420,122
1421,123
1422,122
1423,122
1424,122
1425,134
1426,137
1427,136
1428,136
1429,135
1430,124
1431,122
1432,122
1433,122
1434,120
1435,120
1436,131
1437,135
1438,136
1439,135
1440,136
1441,136
1442,123
1443,122
1444,122
1445,121
1446,92
1447,120
1448,127
1449,128
1450,129
1451,127
1452,129
1453,126
1454,125
1455,123
1456,123
1457,123
1458,123
1459,122
1460,125
1461,135
1462,137
1463,137
1464,137
1465,135
1466,127
1467,122
1468,121
1469,49
1470,10
1471,14
1472,14
1473,14
1474,32
1475,51
1476,50
1477,48
1478,52
1479,54
1480,52
1481,50
1482,50
1483,50
1484,50
1485,123
1486,136
1487,137
1488,148
1489,160
1490,153
1491,122
1492,121
1493,90
1494,90
1495,58
1496,159
1497,160
1498,157
1499,156
1500,150
1501,124
1502,75
1503,170
1504,170
1505,179
1506,180
1507,161
1508,170
1509,171
1510,171
1511,171
1512,172
1513,181
1514,61
1515,61
1516,60
1517,58
1518,57
1519,148
1520,156
1521,150
1522,150
1523,157
1524,149
1525,86
1526,48
1527,46
1528,46
1529,46
1530,46
1531,46
1532,46
1533,46
1534,46
1535,47
1536,49
1537,50
1538,49
1539,123
1540,123
1541,123
1542,123
1543,124
1544,135
1545,137
1546,136
1547,136
1548,135
1549,135
1550,122
1551,123
1552,123
1553,124
1554,124
1555,124
1556,147
1557,145
1558,135
1559,134
1560,135
1561,134
1562,123
1563,123
1564,123
1565,122
1566,122
1567,124
1568,135
1569,137
1570,134
1571,135
1572,130
1573,122
1574,123
1575,123
1576,123
1577,123
1578,123
1579,130
1580,134
1581,133
1582,133
1583,130
1584,126
1585,122
1586,122
1587,122
1588,121
1589,121
1590,66
1591,64
1592,64
1593,64
1594,63
1595,62
1596,62
1597,62
1598,62
1599,62
1600,62
1601,122
1602,124
1603,133
1604,136
1605,135
1606,136
1607,131
1608,120
1609,93
1610,122
1611,122
1612,122
1613,122
1614,146
1615,126
1616,126
1617,123
1618,124
1619,134
1620,135
1621,121
1622,93
1623,122
1624,123
1625,124
1626,124
1627,135
1628,135
1629,127
1630,126
1631,126
1632,125
1633,121
1634,121
1635,122
1636,122
1637,122
1638,122
1639,130
1640,134
1641,126
1642,134
1643,135
1644,125
1645,121
1646,121
1647,121
1648,121
1649,93
1650,65
1651,64
1652,120
1653,121
1654,121
1655,121
1656,121
1657,122
1658,121
1659,121
1660,121
1661,135
1662,137
1663,135
1664,137
1665,136
1666,148
1667,124
1668,124
1669,124
1670,124
1671,123
1672,122
1673,127
1674,134
1675,124
1676,124
1677,126
1678,127
1679,121
1680,123
1681,123
1682,123
1683,123
1684,123
1685,124
1686,127
1687,128
1688,123
1689,123
1690,127
1691,126
1692,121
1693,123
1694,123
1695,123
1696,123
1697,123
1698,145
1699,145
1700,136
1701,136
1702,136
1703,135
1704,121
1705,123
1706,123
1707,123
1711,64
1712,64
1713,64
1714,6
1715,65
1716,121
1717,122
1718,122
1719,147
1720,145
1721,144
1722,137
1723,146
1724,147
1725,123
1726,123
1727,123
1728,123
1729,123
1730,93
1731,121
1732,124
1733,122
1734,121
1735,125
1736,125
1737,136
1738,122
1739,122
1740,122
1741,122
1742,122
1743,123
1744,125
1745,123
1746,123
1747,123
1748,130
1749,130
1750,122
1751,123
1752,124
1753,125
1754,124
1755,123
1756,126
1757,136
1758,146
1759,145
1760,148
1761,149
1762,122
1763,122
1764,60
1765,59
1766,34
1767,13
1768,13
1769,14
1770,14
1771,15
1772,16
1773,17
1774,63
1775,65
1776,66
1777,66
1778,20
1779,136
1780,157
1781,114
1782,113
1783,113
1784,106
1785,101
1786,96
1787,93
1788,79
1789,78
1790,122
1791,149
1792,159
1793,160
1794,170
1795,171
1796,180
1797,53
1798,53
1799,52
1800,53
1801,122
1802,147
1803,137
1804,131
1805,131
1806,134
1807,133
1808,146
1809,122
1810,122
1811,122
1812,88
1813,122
1814,121
1815,127
1816,135
1817,135
1818,136
1819,135
1820,134
1821,88
1822,53
1823,53
1824,53
1825,53
1826,53
1827,53
1828,63
1829,63
1830,63
1831,63
1832,65
1833,122
1834,122
1835,122
1836,123
1837,123
1838,123
1839,123
1840,136
1841,141
1842,135
1843,137
1844,136
1845,126
1846,125
1847,126
1848,126
1849,126
1850,146
1851,141
1852,137
1853,137
1854,137
1855,136
1856,124
1857,124
1858,124
1859,124
1860,125
1861,136
1862,137
1863,141
1864,144
1865,146
1866,146
1867,148
1868,124
1869,124
1870,124
1871,123
1872,123
1873,136
1874,137
1875,137
1876,137
1877,145
1878,146
1879,123
1880,123
1881,123
1882,123
1883,124
1884,122
1885,94
1886,64
1887,65
1888,65
1889,65
1890,65
1896,124
1897,124
1898,136
1899,136
1900,134
1901,134
1902,136
1903,136
1904,123
1905,122
1906,123
1907,124
1908,124
1909,124
1910,141
1911,137
1912,141
1913,137
1914,141
1915,135
1916,123
1917,123
1918,123
1919,123
1920,123
1921,135
1922,137
1923,137
1924,136
1925,137
1926,141
1927,148
1928,148
1929,148
1930,148
1931,148
1932,147
1933,135
1934,136
1935,136
1936,137
1937,141
1938,126
1939,124
1940,124
1941,124
1942,123
1943,122
1944,66
1945,65
1946,65
1947,65
1948,65
1954,124
1955,123
1956,147
1957,147
1958,146
1959,141
1960,146
1961,146
1962,124
1963,124
1964,124
1965,124
1966,124
1967,124
1968,125
1969,134
1970,132
1971,129
1972,129
1973,135
1974,136
1975,124
1976,122
1977,123
1978,124
1979,124
1980,124
1981,141
1982,136
1983,133
1984,134
1985,136
1986,136
1987,124
1988,123
1989,123
1990,124
1991,124
1992,147
1993,146
1994,137
1995,136
1996,136
1997,136
1998,146
1999,123
2000,123
2001,123
2002,124
2003,78
2004,36
2005,35
2006,34
2007,32
2008,33
2009,34
2010,122
2011,123
2012,123
2013,123
2014,123
2015,125
2016,134
2017,134
2018,130
2019,134
2020,134
2021,122
2022,122
2023,122
2024,122
2025,122
2026,122
2027,141
2028,134
2029,125
2030,125
2031,125
2032,125
2033,126
2034,122
2035,122
2036,122
2037,122
2038,122
2039,147
2040,123
2041,124
2042,122
2043,122
2044,133
2045,147
2046,121
2047,123
2048,183
2049,183
2050,183
2051,182
2052,184
2053,171
2054,160
2055,158
2056,159
2057,157
2058,65
2059,64
2060,61
2061,52
2062,13
2063,14
2064,16
2065,16
2066,18
2067,18
2068,16
2069,15
2070,16
2071,15
2072,16
2073,17
2074,57
2075,63
2076,124
2077,148
2078,149
2079,171
2080,159
2081,123
2082,123
2083,124
2084,124
2085,123
2086,153
2087,159
2088,157
2089,149
2090,149
2091,149
2092,146
2093,123
2094,123
2095,123
2096,123
2097,121
2098,127
2099,133
2100,127
2101,127
2102,130
2103,126
2104,123
2105,123
2106,124
2107,124
2108,124
2109,124
2110,148
2111,136
2112,137
2113,137
2114,137
2115,135
2116,127
2117,123
2118,124
2124,65
2125,64
2126,63
2127,64
2128,66
2129,120
2130,122
2131,123
2132,123
2133,123
2134,123
2135,136
2136,135
2137,133
2138,127
2139,127
2140,125
2141,120
2142,93
2143,64
2144,64
2145,64
2146,111
2147,125
2148,134
2149,134
2150,135
2151,134
2152,125
2153,125
2154,125
2155,125
2156,127
2157,125
2158,121
2159,120
2160,123
2161,124
2162,146
2163,122
2164,122
2165,122
2166,122
2167,121
2168,120
2169,125
2170,133
2171,127
2172,127
2173,134
2174,130
2175,122
2176,62
2177,62
2178,62
2179,62
2180,62
2181,62
2182,63
2183,64
2184,64
2185,64
2186,64
2187,64
2188,63
2189,123
2190,123
2191,123
2192,123
2193,123
2194,136
2195,137
2196,135
2197,135
2198,130
2199,126
2200,121
2201,122
2202,122
2203,122
2204,122
2205,122
2206,135
2207,135
2208,133
2209,127
2210,135
2211,135
2212,134
2213,134
2214,134
2215,135
2216,134
2217,127
2218,133
2219,136
2220,136
2221,122
2222,122
2223,122
2224,122
2225,122
2226,65
2227,122
2228,127
2229,135
2230,136
2231,144
2232,141
2233,124
2234,123
2235,123
2236,123
2237,123
2238,123
2239,65
2240,65
2241,65
2242,65
2243,65
2244,64
2245,64
2250,123
2251,124
2252,135
2253,135
2254,135
2255,135
2256,136
2257,134
2258,121
2259,123
2260,123
2261,123
2262,123
2263,123
2264,148
2265,130
2266,128
2267,123
2268,123
2269,133
2270,135
2271,122
2272,123
2273,124
2274,124
2275,124
2276,124
2277,141
2278,134
2279,124
2280,124
2281,137
2282,146
2283,136
2284,136
2285,136
2286,136
2287,135
2288,133
2289,130
2290,134
2291,136
2292,122
2293,122
2294,122
2295,122
2296,122
2297,121
2298,94
2299,65
2300,64
2301,63
2302,62
2303,56
2304,55
2305,55
2306,55
2307,55
2308,122
2309,64
2310,124
2311,127
2312,134
2313,127
2314,133
2315,126
2316,125
2317,89
2318,89
2319,89
2320,56
2321,56
2322,56
2323,125
2324,126
2325,125
2326,125
2327,127
2328,125
2329,55
2330,56
2331,89
2332,89
2333,57
2334,60
2335,126
2336,137
2337,134
2338,133
2339,141
2340,145
2341,121
2342,64
2343,93
2344,62
2345,61
2346,61
2347,160
2348,161
2349,161
2350,161
2351,159
2352,63
2353,65
2354,179
2355,122
2356,178
2357,17
2358,18
2359,20
2360,20
2361,19
2362,18
2363,16
2364,17
2365,38
2366,56
2367,57
2368,57
2369,62
2370,124
2371,148
2372,156
2373,160
2374,159
2375,50
2376,116
2377,116
2378,116
2379,124
2380,123
2381,158
2382,140
2383,132
2384,132
2385,133
2386,146
2387,160
2388,124
2389,124
2390,124
2391,124
2392,124
2393,126
2394,127
2395,128
2396,128
2397,128
2398,134
2399,136
2400,124
2401,124
2402,124
2403,124
2404,124
2405,124
2406,146
2407,137
2408,135
2409,134
2410,136
2411,136
2412,123
2413,123
2414,123
2415,123
2416,123
2417,122
2418,121
2419,122
2420,122
2421,120
2422,120
2423,121
2424,122
2425,123
2426,123
2427,122
2428,122
2429,130
2430,136
2431,135
2432,135
2433,136
2434,136
2435,124
2436,124
2437,124
2438,123
2439,123
2440,136
2441,141
2442,144
2443,137
2444,145
2445,146
2446,180
2447,124
2448,124
2449,124
2450,122
2451,123
2452,136
2453,134
2454,127
2455,127
2456,132
2457,134
2458,147
2459,123
2460,123
2461,123
2462,123
2463,122
2464,124
2465,141
2466,144
2467,136
2468,144
2469,145
2470,148
2471,122
2472,124
2478,65
2479,65
2480,65
2481,65
2482,66
2483,122
2484,122
2485,123
2486,123
2487,123
2488,123
2489,136
2490,136
2491,135
2492,134
2493,130
2494,125
2495,122
2496,122
2497,122
2498,122
2499,121
2500,125
2501,134
2502,135
2503,134
2504,134
2505,126
2506,136
2507,136
2508,136
2509,146
2510,146
2511,134
2512,137
2513,146
2514,145
2515,147
2516,147
2517,158
2518,124
2519,124
2520,124
2521,122
2522,123
2523,136
2524,137
2525,135
2526,134
2527,137
2528,141
2529,124
2530,153
2536,65
2537,65
2538,65
2539,65
2540,6
2541,7
2542,7
2543,124
2544,124
2545,124
2546,124
2547,125
2548,146
2549,145
2550,137
2551,141
2552,137
2553,135
2554,123
2555,122
2556,123
2557,124
2558,124
2559,124
2560,147
2561,146
2562,134
2563,134
2564,135
2565,135
2566,124
2567,123
2568,123
2569,123
2570,123
2571,124
2572,135
2573,141
2574,137
2575,144
2576,141
2577,124
2578,123
2579,123
2580,123
2581,122
2582,122
2583,130
2584,135
2585,134
2586,134
2587,126
2588,125
2589,122
2590,122
2591,122
2592,122
2593,122
2594,65
2595,63
2596,59
2597,59
2598,55
2599,55
2600,54
2601,54
2602,54
2603,54
2604,54
2605,122
2606,125
2607,131
2608,134
2609,130
2610,134
2611,127
2612,64
2613,121
2614,121
2615,121
2616,121
2617,121
2618,124
2619,126
2620,130
2621,127
2622,128
2623,137
2624,147
2625,121
2626,55
2627,54
2628,54
2629,54
2630,54
2631,160
2632,161
2633,157
2634,156
2635,158
2636,125
2637,71
2638,73
2639,73
2640,181
2641,181
2642,181
2643,184
2644,184
2645,182
2646,184
2647,184
2648,182
2649,79
2650,81
2651,80
2652,78
2653,71
2654,66
2655,61
2656,49
2657,18
2658,17
2659,15
2660,14
2661,14
2662,14
2663,19
2664,49
2665,145
2666,145
2667,134
2668,137
2669,136
2670,159
2671,123
2672,123
2673,123
2674,123
2675,123
2676,124
2677,146
2678,136
2679,131
2680,130
2681,131
2682,133
2683,124
2684,122
2685,122
2686,122
2687,122
2688,122
2689,126
2690,126
2691,126
2692,123
2693,123
2694,128
2695,135
2696,121
2697,122
2698,122
2699,122
2700,122
2701,122
2702,145
2703,145
2704,136
2705,136
2706,136
2707,135
2708,122
2709,124
2710,123
2711,123
2712,123
2713,123
2714,123
2715,123
2716,123
2717,94
2718,8
2719,65
2720,122
2721,122
2722,122
2723,136
2724,145
2725,145
2726,141
2727,146
2728,147
2729,124
2730,124
2731,124
2732,124
2733,124
2734,122
2735,146
2736,127
2737,123
2738,122
2739,126
2740,130
2741,125
2742,124
2743,124
2744,124
2745,124
2746,124
2747,123
2748,135
2749,127
2750,125
2751,125
2752,134
2753,135
2754,122
2755,123
2756,124
2757,124
2758,124
2759,123
2760,148
2761,145
2762,141
2763,136
2764,141
2765,141
2766,124
2767,124
2768,123
2773,64
2774,63
2775,63
2776,63
2777,63
2778,65
2779,121
2780,121
2781,120
2782,120
2783,125
2784,134
2785,130
2786,134
2787,136
2788,146
2789,123
2790,123
2791,122
2792,121
2793,121
2794,135
2795,136
2796,127
2797,127
2798,135
2799,136
2800,126
2801,124
2802,124
2803,124
2804,122
2805,122
2806,135
2807,128
2808,121
2809,121
2810,124
2811,130
2812,159
2813,123
2814,123
2815,123
2816,123
2817,124
2818,122
2819,135
2820,137
2821,135
2822,135
2823,133
2824,125
2825,124
2831,64
2832,64
2833,65
2834,65
2835,65
2836,66
2837,121
2838,121
2839,122
2840,122
2841,122
2842,122
2843,135
2844,135
2845,134
2846,134
2847,135
2848,125
2849,122
2850,122
2851,122
2852,122
2853,122
2854,130
2855,135
2856,134
2857,135
2858,134
2859,126
2860,122
2861,122
2862,122
2863,123
2864,124
2865,136
2866,137
2867,137
2868,136
2869,144
2870,146
2871,148
2872,124
2873,124
2874,124
2875,121
2876,121
2877,127
2878,134
2879,135
2880,135
2881,137
2882,146
2883,153
2884,153
2885,153
2886,153
2887,181
2888,64
2889,64
2890,63
2891,65
2892,65
2893,64
2894,64
2900,182
2901,124
2902,158
2903,157
2904,153
2905,153
2906,157
2907,153
2908,68
2909,70
2910,70
2911,71
2912,74
2913,75
2914,159
2915,158
2916,117
2917,118
2918,117
2919,149
2920,78
2921,77
2922,74
2923,71
2924,66
2925,153
2926,160
2927,160
2928,160
2929,160
2930,159
2931,158
2932,147
2933,147
2934,147
2935,147
2936,147
2937,158
2938,153
2939,147
2940,158
2941,165
2942,124
2943,124
2944,124
2945,124
2946,123
2947,122
2948,120
2949,119
2950,117
2951,116
2952,116
